4.410005092620849609e+00,-3.192629665136337280e-02,-5.947160124778747559e-01,6.359083950519561768e-02,-4.515713155269622803e-01,-7.400826811790466309e-01,4.544225037097930908e-01,8.032366633415222168e-02,-1.201765015721321106e-01,3.064998984336853027e-01,2.898099422454833984e-01,-3.753176331520080566e-01,-1.345443427562713623e-01,-2.278308868408203125e-01,-1.316038072109222412e-01,-8.873250335454940796e-04,-2.824122309684753418e-01,5.566282570362091064e-02,3.932183980941772461e-01,-3.058719635009765625e-01,-5.003675222396850586e-01,5.497933030128479004e-01,-1.468972861766815186e-01,-4.216675758361816406e-01,3.592444360256195068e-01,-2.555918395519256592e-01,-7.332977056503295898e-01,-1.023030281066894531e-01,-1.303593814373016357e-02,-2.252792716026306152e-01,-1.247782409191131592e-01,-1.406305730342864990e-01,-2.138906866312026978e-01,-2.460763975977897644e-02,-1.936894953250885010e-01,-7.530619502067565918e-01,2.724292688071727753e-02,2.366212941706180573e-02,2.252043783664703369e-01,6.659573316574096680e-02,-7.478079199790954590e-01,-2.146472483873367310e-01,6.389824748039245605e-01,-1.556798666715621948e-01,-2.043588608503341675e-01,-5.486861616373062134e-02,-3.682111501693725586e-01,-2.886155620217323303e-03,-8.679304271936416626e-03,-3.779702261090278625e-02,-4.412249922752380371e-01,4.005866646766662598e-01,-2.304085791110992432e-01,-1.632877737283706665e-01,-2.686441540718078613e-01,-7.914426177740097046e-02,2.154168039560317993e-01,-1.074434220790863037e-01,1.901597976684570312e-01,-6.069672107696533203e-01,5.417494848370552063e-02,2.589599490165710449e-01,-3.172323703765869141e-01,-5.082660168409347534e-02,-1.840864568948745728e-01,2.663837969303131104e-01,8.742437511682510376e-02,2.507009804248809814e-01,-7.655984163284301758e-02,-3.895789384841918945e-03,1.100874766707420349e-01,-1.674612313508987427e-01,-4.531136155128479004e-02,5.789421126246452332e-02,-5.467963814735412598e-01,1.377238929271697998e-01,1.736755818128585815e-01,-7.631906867027282715e-01,1.182062551379203796e-02,3.470819890499114990e-01,2.284545451402664185e-01,-1.348703503608703613e-01,2.478570491075515747e-01,-1.653526425361633301e-01,-1.850991100072860718e-01,5.299646258354187012e-01,-5.883302092552185059e-01,-1.583170592784881592e-01,3.889727592468261719e-01,-3.664043545722961426e-01,2.751578390598297119e-01,-1.139557883143424988e-01,4.523265063762664795e-01,1.556722521781921387e-01,-8.660048246383666992e-02,5.683466792106628418e-03,-6.150337681174278259e-02,1.992642879486083984e-02,-1.007139205932617188e+00,3.824591934680938721e-01,3.258638978004455566e-01,-6.051124930381774902e-01,-8.777981996536254883e-02,3.589431047439575195e-01,-2.998126745223999023e-01,4.507291316986083984e-01,4.305670559406280518e-01,-4.029526114463806152e-01,-2.415245957672595978e-02,-3.925461173057556152e-01,-2.266028225421905518e-01,-3.319505229592323303e-02,4.328987896442413330e-01,-1.792843043804168701e-01,-8.697073906660079956e-03,3.188647031784057617e-01,-1.881303042173385620e-01,5.163463950157165527e-02,3.024969696998596191e-01,-2.906169891357421875e-01,-3.939505666494369507e-03,-1.116674393415451050e-03,-7.007889151573181152e-01,1.481738537549972534e-01,8.233726024627685547e-02,-4.628656804561614990e-01,4.403597116470336914e-02,6.988450884819030762e-01,-2.344809621572494507e-01,1.310787796974182129e-01,5.262331366539001465e-01,-9.116806089878082275e-02,-2.022673934698104858e-02,6.255489587783813477e-01,-3.534555733203887939e-01,3.267511725425720215e-02,4.451983571052551270e-01,-2.012271061539649963e-02,2.081675678491592407e-01,4.709936380386352539e-01,-2.125441431999206543e-01,-3.357384204864501953e-01,1.860059946775436401e-01,-2.010929733514785767e-01,-3.299690186977386475e-01,4.691304638981819153e-02,-1.210312247276306152e-01,1.403131708502769470e-02,-7.251596450805664062e-02,-2.949643135070800781e-01,7.937254011631011963e-02,3.551458418369293213e-01,-2.504227459430694580e-01,-7.426533102989196777e-02,5.766049027442932129e-01,1.687110662460327148e-01,-2.157648205757141113e-01,2.738834917545318604e-02,-3.362665325403213501e-02,2.079447209835052490e-01,5.298619270324707031e-01,-4.336992651224136353e-02,-1.686649322509765625e-01,1.283940374851226807e-01,-1.807383149862289429e-01,8.921420574188232422e-02,-4.949783533811569214e-02,5.780017375946044922e-02,-5.648828744888305664e-01,2.029817700386047363e-01,1.068956851959228516e-01,-9.399924427270889282e-02,3.225139975547790527e-01,1.287191808223724365e-01,1.134492605924606323e-01,5.266582369804382324e-01,5.236103534698486328e-01,-1.165727853775024414e+00,1.890465617179870605e-01,2.451274394989013672e-01,-3.474971055984497070e-01,6.435067951679229736e-02,-3.718402385711669922e-01,-1.771600544452667236e-01,-1.462318599224090576e-01,3.765527009963989258e-01,-1.285544633865356445e-01,-1.704994142055511475e-01,3.179294466972351074e-01,-2.772011049091815948e-02,2.518555521965026855e-02,-8.518461138010025024e-02,7.662025839090347290e-02,2.601084113121032715e-01,8.677224069833755493e-02,-3.008807003498077393e-01,-1.949269473552703857e-01,-7.351864874362945557e-02,1.009799689054489136e-01,-1.595658250153064728e-02,4.221706092357635498e-02,1.100640296936035156e-01,-8.337238430976867676e-02,2.481308728456497192e-01,-1.273257434368133545e-01,3.353597223758697510e-02,-2.629187405109405518e-01,1.285411417484283447e-01,4.377416372299194336e-01,-1.493283957242965698e-01,-4.164920151233673096e-01,3.264775574207305908e-01,9.315302222967147827e-02,-3.471540212631225586e-01,-1.671902090311050415e-01,-2.442853152751922607e-01,8.264563977718353271e-03,2.363212853670120239e-01,7.137322425842285156e-02,-1.361096799373626709e-01,2.195514738559722900e-01,1.091629043221473694e-01,3.116592764854431152e-03,3.714793324470520020e-01,4.565498605370521545e-02,-2.098734378814697266e-01,5.790374279022216797e-01,7.153011858463287354e-03,7.112741470336914062e-02,1.259354352951049805e-01,2.007761299610137939e-01,1.775635182857513428e-01,7.385086268186569214e-02,1.695029735565185547e-01,-1.765949279069900513e-02,-8.044847846031188965e-02,-3.073010407388210297e-02,-1.779291480779647827e-01,-2.636910229921340942e-02,-6.608082354068756104e-02,-4.064312875270843506e-01,-8.253998309373855591e-02,1.213295012712478638e-01,-5.160892605781555176e-01,5.656930804252624512e-01,5.641673207283020020e-01,-2.424926608800888062e-01,-2.449253350496292114e-01,3.052088618278503418e-01,-9.034247696399688721e-02,-1.897863149642944336e-01,-3.729322925209999084e-02,-3.408486247062683105e-01,4.629897698760032654e-02,-2.327711507678031921e-02,3.832989931106567383e-01,5.662611126899719238e-02,1.160321757197380066e-01,-9.094779491424560547e-01,9.253930300474166870e-02,1.615753769874572754e-01,-2.351687848567962646e-01,-6.414603590965270996e-01,1.064343154430389404e-01,-3.875698894262313843e-02,-1.555003523826599121e-01,-9.920291602611541748e-02,-2.089749276638031006e-01,2.928698360919952393e-01,6.841195225715637207e-01,3.692750632762908936e-02,2.322834432125091553e-01,2.416984736919403076e-02,-1.890088170766830444e-01,2.040472626686096191e-01,2.659968435764312744e-01,-3.141080439090728760e-01,2.888837456703186035e-01,-2.374375462532043457e-01,-6.527335196733474731e-02,-1.219798922538757324e-01,3.810463249683380127e-01,2.210377752780914307e-01,-2.561613917350769043e-02,2.019814997911453247e-01,-2.004051208496093750e-01,-2.231587320566177368e-01,2.262017726898193359e-01,2.500586211681365967e-01,-2.484648376703262329e-01,-3.213689029216766357e-01,-1.992412805557250977e-01,2.490470930933952332e-02,1.875154972076416016e-01,-2.609270811080932617e-01,-4.920508712530136108e-02,-3.710959851741790771e-02,4.823178350925445557e-01,-6.789450645446777344e-01,2.708978652954101562e-01,-4.499218985438346863e-02,-8.747865259647369385e-02,3.701301217079162598e-01,2.032493352890014648e-01,9.489443153142929077e-02,-1.790592819452285767e-01,-1.453423649072647095e-01,1.384087800979614258e-01,-2.008160203695297241e-01,-1.698645949363708496e-02,-8.302654325962066650e-02,2.085189521312713623e-01,1.571185290813446045e-01,-8.686392754316329956e-02,-1.346521526575088501e-01,1.521438546478748322e-02,-1.990372836589813232e-01,2.496152371168136597e-01,2.729792296886444092e-01,-2.908477187156677246e-01,-4.405799880623817444e-02,-2.746255993843078613e-01,-4.205109551548957825e-02,-7.355339825153350830e-02,-6.147077679634094238e-02,1.425242722034454346e-01,3.745461702346801758e-01,2.940149046480655670e-02,-2.367724180221557617e-01,4.255459904670715332e-01,-2.149300873279571533e-01,-1.215625777840614319e-01,6.062911450862884521e-02,3.478564918041229248e-01,-9.655949473381042480e-02,-1.356421411037445068e-01,-3.881772756576538086e-01,2.993613481521606445e-01,-4.921433329582214355e-02,4.575635194778442383e-01,2.871509194374084473e-01,5.438434332609176636e-02,-4.031929969787597656e-01,2.583602964878082275e-01,-2.545868754386901855e-01,-8.293108642101287842e-02,-3.976072371006011963e-01,6.065071821212768555e-01,4.644487425684928894e-02,-3.015806972980499268e-01,8.447998762130737305e-02,-2.354365587234497070e-01,-1.427359133958816528e-01,8.959455043077468872e-02,-2.643473744392395020e-01,1.218039691448211670e-01,-1.547870934009552002e-01,-1.864693462848663330e-01,2.108390331268310547e-01,-1.097974702715873718e-01,-3.233085572719573975e-01,-4.787744879722595215e-01,1.592684090137481689e-01,2.570828795433044434e-01,2.862361669540405273e-01,-5.227327942848205566e-01,-1.442723348736763000e-02,1.131916493177413940e-01,2.595605552196502686e-01,2.595410645008087158e-01,2.319025248289108276e-02,-2.933013737201690674e-01,-3.275804221630096436e-01,4.698793217539787292e-02,1.942992359399795532e-01,2.128991186618804932e-01,-3.269650787115097046e-02,-1.019863262772560120e-01,5.077772587537765503e-02,-2.026863396167755127e-01,-3.057865500450134277e-01,1.797156184911727905e-01,2.088316828012466431e-01,2.085048146545886993e-02,-2.646338045597076416e-01,-4.767217040061950684e-01,-4.048784077167510986e-01,4.914664030075073242e-01,-2.964764237403869629e-01,-2.865622043609619141e-01,1.503112316131591797e-01,2.169906049966812134e-01,1.657176613807678223e-01,7.935573905706405640e-02,-1.406233608722686768e-01,-2.494128346443176270e-01,7.282010465860366821e-02,-3.257277607917785645e-01,-4.772657155990600586e-02,1.139240562915802002e-01,4.915064573287963867e-01,1.662553995847702026e-01,-1.452667862176895142e-01,-7.018192410469055176e-01,2.776855230331420898e-01,2.616987228393554688e-01,3.799825310707092285e-01,-1.674846112728118896e-01,-5.121479928493499756e-02,-5.371651425957679749e-02,-5.906769633293151855e-02,8.948670327663421631e-02,-3.176479339599609375e-01,9.883828461170196533e-03,-2.582416236400604248e-01,-1.543713063001632690e-01,-9.727109223604202271e-02,-2.484406530857086182e-01,-3.974932432174682617e-02,-1.330353021621704102e-01,5.362721681594848633e-01,6.478890776634216309e-01,-3.544899523258209229e-01,-2.015668898820877075e-02,-1.073286980390548706e-01,-1.648794561624526978e-01,-6.231322288513183594e-01,-5.711135268211364746e-02,3.015517443418502808e-02,3.499610722064971924e-01,1.231649592518806458e-01,1.459154635667800903e-01,-1.277420073747634888e-01,4.322081804275512695e-03,-2.259757518768310547e-01,2.976482212543487549e-01,2.964316010475158691e-01,-3.363957405090332031e-01,-2.045212388038635254e-01,2.401424050331115723e-01,-3.396015763282775879e-01,2.559551596641540527e-01,6.331939250230789185e-02,2.085493505001068115e-01,-3.109280169010162354e-01,-4.479477182030677795e-03,-8.012097328901290894e-03,5.314667522907257080e-02,1.901252567768096924e-02,-1.162606179714202881e-01,2.856799364089965820e-01,4.052214622497558594e-01,1.294866949319839478e-01,1.209302768111228943e-01,-1.540907621383666992e-01,-1.615877747535705566e-01,3.349728882312774658e-01,3.638035953044891357e-01,4.621632397174835205e-03,2.498439326882362366e-02,6.001126393675804138e-02,4.016698002815246582e-01,-7.065831124782562256e-02,-2.340325117111206055e-01,-1.331109702587127686e-01,-7.466463744640350342e-02,3.350157737731933594e-01,-2.444395273923873901e-01,-6.858570873737335205e-02,7.379007339477539062e-02,-5.933194160461425781e-01,3.582044541835784912e-01,3.527260422706604004e-01,-3.089472651481628418e-01,-6.270080208778381348e-01,1.883971989154815674e-01,6.516226530075073242e-01,-4.142086803913116455e-01,-3.605345487594604492e-01,-2.844227552413940430e-01,-6.922931969165802002e-02,1.957940012216567993e-01,-4.900422394275665283e-01,-2.380558550357818604e-01,2.378832250833511353e-01,4.417465627193450928e-02,6.253316253423690796e-02,6.616359353065490723e-01,-4.135847836732864380e-02,-1.556029021739959717e-01,1.204586997628211975e-01,1.181103661656379700e-01,-3.736684620380401611e-01,3.869044482707977295e-01,1.315014064311981201e-01,4.038994014263153076e-02,3.024881184101104736e-01,1.858985275030136108e-01,2.397187054157257080e-02,6.105193495750427246e-01,6.248266249895095825e-02,-2.174619734287261963e-01,-6.675461679697036743e-02,-4.992657601833343506e-01,1.783917248249053955e-01,2.045665979385375977e-01,-6.592655181884765625e-01,-1.644002795219421387e-01,2.739548981189727783e-01,3.088805079460144043e-01,-9.972801804542541504e-01,1.734954863786697388e-01,-3.837988898158073425e-02,5.773631110787391663e-02,-1.157417148351669312e-01,4.942611455917358398e-01,5.411145091056823730e-02,-1.002656519412994385e-01,-1.501426994800567627e-01,-1.115139424800872803e-01,3.339211344718933105e-01,-2.209364175796508789e-01,1.561819761991500854e-01,4.209178686141967773e-01,5.254464745521545410e-01,-5.912544727325439453e-01,8.253967761993408203e-02,9.679628908634185791e-02,-5.094754695892333984e-01,1.031963750720024109e-01,1.173163726925849915e-01,-1.688573509454727173e-01,-5.369454994797706604e-02,-3.307340666651725769e-02,-1.503403335809707642e-01,3.522380590438842773e-01,3.930665925145149231e-02,-1.831270903348922729e-01,2.177518904209136963e-01,2.484709769487380981e-02,7.395889610052108765e-03,3.616437315940856934e-01,7.257353663444519043e-01,5.775038525462150574e-02,1.941232681274414062e-01,1.807378977537155151e-01,-2.502574324607849121e-01,3.096739053726196289e-01,5.685576200485229492e-01,-2.766698896884918213e-01,1.622036844491958618e-01,4.128817617893218994e-01,-9.336125850677490234e-02,-5.271955728530883789e-01,-2.956966459751129150e-01,-2.414330095052719116e-02,2.926260232925415039e-01,1.132445037364959717e-01,-4.461979568004608154e-01,-8.360515534877777100e-02,1.413594782352447510e-01,-1.283626705408096313e-01,-3.726916015148162842e-01,-1.601775586605072021e-01,8.039003610610961914e-02,2.633697390556335449e-01,2.397527545690536499e-02,6.060085073113441467e-02,-4.339344054460525513e-02,-5.996990203857421875e-02,-1.335949897766113281e-01,2.404001057147979736e-01,-1.649793982505798340e-01,-5.253021121025085449e-01,-1.462595760822296143e-01,4.763219058513641357e-01,2.542956173419952393e-02,3.462064266204833984e-01,1.673694103956222534e-01,-1.757553592324256897e-02,-3.024263307452201843e-02,-9.457617998123168945e-03,-3.109759986400604248e-01,4.155970215797424316e-01,1.683426834642887115e-02,5.108532905578613281e-01,-1.859635561704635620e-01,2.274007946252822876e-01,-2.741112709045410156e-01,4.534082114696502686e-01,3.012505173683166504e-01,-6.305977106094360352e-01,1.567639857530593872e-01,6.987833976745605469e-01,-1.322626769542694092e-01,-4.697097539901733398e-01,9.741127490997314453e-02,-1.545197330415248871e-03,8.785423636436462402e-02,-2.357584238052368164e-02,-1.790888905525207520e-01,1.548215746879577637e-03,7.254356145858764648e-02,-1.715255379676818848e-01,-7.636483758687973022e-02,-1.606398820877075195e-01,-1.987536102533340454e-01,-9.122205525636672974e-02,-1.630989313125610352e-01,-9.738050401210784912e-02,-3.753826618194580078e-01,1.379023343324661255e-01,-3.106247484683990479e-01,1.219378113746643066e-01,5.734863281250000000e-01,-1.751200258731842041e-01,-2.124229818582534790e-01,9.471523165702819824e-01,4.198478534817695618e-02,-3.745974898338317871e-01,-1.076769754290580750e-01,1.150284707546234131e-01,-2.288282960653305054e-01,1.235109940171241760e-01,-4.228610992431640625e-01,-2.303742319345474243e-01,7.414252310991287231e-02,-3.018041253089904785e-01,-3.970621228218078613e-01,2.001551538705825806e-01,-6.500519067049026489e-02,-7.363945245742797852e-02,3.391004800796508789e-01,-2.627841196954250336e-03,-1.940116733312606812e-01,5.953613519668579102e-01,-2.177071869373321533e-01,1.362834312021732330e-02,3.026711642742156982e-01,2.221878767013549805e-01,-5.612105131149291992e-01,7.810338735580444336e-01,-1.097735315561294556e-01,-4.999679028987884521e-01,1.920353919267654419e-01,1.877129971981048584e-01,-4.882577657699584961e-01,4.998249560594558716e-02,-3.780153393745422363e-01,-2.485132813453674316e-01,2.671342492103576660e-01,-2.539560198783874512e-01,9.068211913108825684e-02,5.854653120040893555e-01,-1.444385573267936707e-02,-2.765921950340270996e-01,3.349194824695587158e-01,7.758222520351409912e-02,-2.691443860530853271e-01,-2.931905090808868408e-01,8.403767831623554230e-03,-5.120234489440917969e-01,5.432664155960083008e-01,4.784025549888610840e-01,-1.263839453458786011e-01,2.280852049589157104e-01,-7.420070469379425049e-03,-2.643091380596160889e-01,5.248706936836242676e-01,4.183405935764312744e-01,-6.750251054763793945e-01,1.027395278215408325e-01,-4.608005285263061523e-03,6.917963922023773193e-02,-4.185753408819437027e-03,1.249086856842041016e-01,2.783340513706207275e-01,-5.559520050883293152e-02,3.635560572147369385e-01,-7.491493597626686096e-03,-4.731282591819763184e-03,1.131725385785102844e-01,-1.515270769596099854e-01,5.145642161369323730e-01,-2.494812905788421631e-01,-2.515531182289123535e-01,4.550219178199768066e-01,-2.662407457828521729e-01,4.456008076667785645e-01,2.441309839487075806e-01,-2.904773354530334473e-01,-2.450861483812332153e-01,8.224048465490341187e-02,1.280862241983413696e-01,-2.396677434444427490e-01,1.638123989105224609e-01,-1.423387229442596436e-02,-2.572903782129287720e-02,-1.306833177804946899e-01,-1.316701769828796387e-01,-1.289565488696098328e-02,1.661119014024734497e-01,1.774349510669708252e-01,1.226156651973724365e-01,1.918523907661437988e-01,-2.010261863470077515e-01,-3.446686863899230957e-01,6.282702088356018066e-02,3.629780560731887817e-02,-5.675054192543029785e-01,-4.475486651062965393e-02,1.303478777408599854e-01,2.955710291862487793e-01,-6.730588525533676147e-02,-3.870872557163238525e-01,5.039292946457862854e-02,-1.478138417005538940e-01,2.510574460029602051e-01,-2.657590806484222412e-01,1.439750492572784424e-01,-1.229650974273681641e-01,-2.274621576070785522e-01,-2.904449701309204102e-01,2.105318754911422729e-01,-3.572993576526641846e-01,-1.511997729539871216e-01,8.779165744781494141e-01,1.125193387269973755e-01,-6.810519695281982422e-01,-1.560741513967514038e-01,5.926347970962524414e-01,-1.328363269567489624e-01,8.930706977844238281e-02,-6.746912002563476562e-01,-4.050121605396270752e-01,2.101379781961441040e-01,-2.021350413560867310e-01,-9.805911034345626831e-02,-3.314179778099060059e-01,-3.665402531623840332e-02,-3.536377549171447754e-01,-1.270072758197784424e-01,-6.683674454689025879e-01,3.423628211021423340e-02,4.626494348049163818e-01,-3.315962851047515869e-01,-1.692673414945602417e-01,5.118006467819213867e-01,-2.853001356124877930e-01,-2.929854094982147217e-01,9.645538032054901123e-02,6.229751184582710266e-02,-5.577256083488464355e-01,-3.278057873249053955e-01,-9.756173193454742432e-02,-3.075484037399291992e-01,-4.784858599305152893e-02,4.180539399385452271e-02,-1.058507263660430908e-01,2.619247697293758392e-02,-5.737794637680053711e-01,-1.803300529718399048e-01,-2.312236428260803223e-01,-9.724722504615783691e-01,-1.158743351697921753e-01,3.376206457614898682e-01,-4.870151579380035400e-01,-2.200507372617721558e-01
